4664,渡邊森活庭園民宿,-#,臺東縣,臺東縣台東市和平街63號,939010048
4663,一品苑民宿,-#,臺東縣,臺東縣台東市新興路1巷61弄18號,932923009
4662,邦喬諾民宿,-#,臺東縣,臺東縣台東市興盛路228號,919639575
4661,米多麗精緻民宿,-#,臺東縣,臺東縣台東市新站一街26號,911445440
4660,伊亞民宿,089-333010#,臺東縣,臺東縣台東市正氣北路76巷62弄11號,
4659,睡袋山豬背包客棧,-#,臺東縣,臺東縣台東市安和路102巷32號,982501238
5206,丸松大旅社,037-320283#,苗栗縣,苗栗縣苗栗市中山路658號,921354950
5205,富貴民宿,-#,彰化縣,彰化縣彰化市中正路二段249巷38號,982227885
5204,湛藍海寓民宿Azure Seaside House,05-3730252#,嘉義縣,嘉義縣東石鄉東石村6之16號,977007518
5203,富士大飯店股份有限公司,02-26918999#5033,新北市,新北市汐止區大同路一段128號,
5197,隨緣民宿,0972-881723#,屏東縣,屏東縣恆春鎮北門路42巷5號,972881723
5196,平安居咖啡民宿,03-9511387#,宜蘭縣,宜蘭縣冬山鄉廣安村復興路166號,919314513
5247,後山圓夢民宿,03-8263828#,花蓮縣,花蓮縣新城鄉康樂村精舍街88巷2-1號,928263828
5246,鳥藝古厝,-#,金門縣,金門縣金城鎮前水頭6號,987210175
5245,康橋商旅-七賢館,07-2885588#,高雄市,高雄市新興區同愛街30號,933693365
5244,康橋商旅-光榮碼頭館,07-3343377#,高雄市,高雄市苓雅區青年二路169號,
5243,小小逐月坊(little-moonlight),05-2168528#,嘉義市,嘉義市西區文化里國華街181巷14號,
5242,康橋商旅-五甲館,07-8122840#,高雄市,高雄市鳳山區福德街143巷22號,
5240,走路回家背包客棧民宿,00-000000#,嘉義市,嘉義市西區中山路612號,912052923
5239,淌淌時光,05-2169199#,嘉義市,嘉義市北榮街193-1號,937017837
5143,星鑽國際商旅,06-2232188#,臺南市,臺南市中西區金華路三段218號,911687123
5142,慕軒飯店,02-77266699#,臺北市,臺北市大安區敦化南路一段331號,938698092
4261,華億民宿,05-5901375#,雲林縣,雲林縣古坑鄉華山村14鄰華山90號,
4260,茗豐民宿,05-5901368#,雲林縣,雲林縣古坑鄉華山村89號,
4259,華山禾園休閒民宿,05-5901667#,雲林縣,雲林縣古坑鄉華山村77號,
4258,石壁大飯店,05-5831238#,雲林縣,雲林縣古坑鄉草嶺村石壁75-1號,
4257,風信子商旅,05-5370917#,雲林縣,雲林縣斗六市民生路170號5-7樓,
4256,微旅時尚旅店,05-5323955#,雲林縣,雲林縣斗六市太平路2號,
4254,劍湖山渡假大飯店,05-5828111#,雲林縣,雲林縣古坑鄉永光村大湖口67之8號,
4253,御花園汽車旅館有限公司斗六店,05-5376622#,雲林縣,雲林縣斗六市府文路56號,
4252,山櫻花庭園旅館股份有限公司,05-5952888#,雲林縣,雲林縣斗南鎮新生一路59號,
4251,緻麗伯爵酒店,05-5341666#,雲林縣,雲林縣斗六市中山路6號,
5238,康橋慢旅,06-2805566#,臺南市,臺南市中西區民生路二段416號,928797231
5236,康橋商旅-後驛九如館,07-3153366#,高雄市,高雄市三民區九如二路339號,973369167
5235,康橋商旅-台南赤崁樓館,06-2253377#,臺南市,臺南市中西區民權路二段97號,
5234,康橋商旅-六合夜市中正館,07-2881166#,高雄市,高雄市前金區中正四路112號,
5233,一起一起旅店 花蓮中山館,03-8333152#,花蓮縣,花蓮縣花蓮市中山路101號,932396301
5232,光華民宿,-#,屏東縣,屏東縣潮州鎮光華一巷35之3號,928707765
5218,福華國際文教會館,02-77122323#2113,臺北市,臺北市大安區新生南路3段30號,910277207
5217,高雄圓山大飯店,07-3705911#503,高雄市,高雄市鳥松區圓山路2號,
5216,壹樓文旅,09-05965299#,金門縣,金門縣金湖鎮瓊林179號,905965299
5215,鹿港永樂酒店,04-7762999#2917,彰化縣,彰化縣鹿港鎮三民路152號,937281283
5214,普邑斯商務旅館,03-5428681#,新竹市,新竹市東區民權路193號,
5213,永悅商務大飯店,05-2839888#,嘉義市,嘉義市興業西路369號,
5212,樂知旅店,089-322100#,臺東縣,臺東縣台東市復興路145號,
3732,人字山莊,07-6822159#,高雄市,高雄市美濃區中圳里民權路66-5號,
3731,草地人民宿,07-6791992#,高雄市,高雄市六龜區新發里新開路33號,
3730,木森林香草民宿,07-6895866#,高雄市,高雄市六龜區興龍里舊潭21-1號,
3729,日景園民宿,07-6891317#,高雄市,高雄市六龜區文武里光明巷37-1號,
3728,陽光大飯店(股)公司,07-3327988#,高雄市,高雄市苓雅區中華四路75號,
3727,和逸飯店高雄中山館,07-9756680#,高雄市,高雄市前鎮區中山二路260號,
3726,拾憶文化(紙飛機高雄青年旅館),07-3228012#,高雄市,高雄市三民區博愛一路287號10樓,968500985
3725,城市商旅高雄真愛館,07-5215116#,高雄市,高雄市鹽埕區大義街1號,
3748,哲園學產文教會館,07-5537520#,高雄市,高雄市鼓山區中華一路453號,
3747,丈引小院2館,-#,高雄市,高雄市左營區建業新村36號,908116579
3746,丈引小院1館,-#,高雄市,高雄市左營區建業新村35號,908116579
3745,海軍官邸四號院,-#,高雄市,高雄市左營區建業新村4號,929071789
3744,海軍官邸三號院,-#,高雄市,高雄市左營區建業新村3號,929071789
3743,綠芙香氛SPA民宿,-#,高雄市,高雄市左營區建業新村緯12路2-1號,915770068
3742,美麗時光,-#,高雄市,高雄市左營區建業新村1號,921336461
3741,眷村戀影,-#,高雄市,高雄市左營區建業新村14號,916159329
3740,大樹南瓜屋-義大別莊,07-7515754#,高雄市,高雄市大樹區三和里學城路一段8巷86號,931950954
3763,奇異果快捷旅店-高雄車站店,07-3130888#,高雄市,高雄市三民區大連街88號1-7樓,911567451
3762,貝殼窩港都青年旅舍,07-2018686#,高雄市,高雄市新興區中山二路548號1至8樓,
3761,旅聚居青年旅舍,07-2851231#,高雄市,高雄市新興區中山一路117號6樓,
3760,捷絲旅-站前館,07-9733588#,高雄市,高雄市新興區中山一路280號1至14樓,930008176
3759,鳳山79背包客,-#,高雄市,高雄市鳳山區黃埔新村東一巷79號,905198074
3758,眷待期休憩所,-#,高雄市,高雄市鳳山區黃埔新村東三巷102號,986003102
3757,蛋花湯民宿,-#,高雄市,高雄市鳳山區黃埔新村東二巷91號,909621071
3756,多野樂旅館-寵物友善旅館,07-3510222#,高雄市,高雄市楠梓區興楠路385號,
5139,臺南大餅的家,-#,臺南市,臺南市安平區安北路196巷11弄2號,933512305
5138,洄瀾樂活民宿,-#,花蓮縣,花蓮縣花蓮市富裕三街28號,919020188
5137,日立大飯店,06-9265898#,澎湖縣,澎湖縣馬公市惠民一路25號,931947007
5136,干城35民宿,03-8529008#,花蓮縣,花蓮縣吉安鄉干城二街35巷1號,932313427
5135,蔚藍白鷺民宿,-#,屏東縣,屏東縣東港鎮嘉新一街358號,928355350
5134,圓頂瓦舍民宿,06-9951122#,澎湖縣,澎湖縣馬公市山水里110-27號,963138660
5133,夢的堡壘海景民宿,06-9951111#,澎湖縣,澎湖縣馬公市山水里110-17號,963138660
5132,鹹菜巷8號,06-2213373#,臺南市,臺南市中西區開山路122巷56弄8號,919918089
5131,原來如此民宿,03-8621673#,花蓮縣,花蓮縣秀林鄉崇德村192號,905052783
5130,阿瑪斐民宿,-#,屏東縣,屏東縣東港鎮明禮路121號,929334450
5129,月牙泉民宿,03-9613629#,宜蘭縣,宜蘭縣羅東鎮北投街221號,922023797
5128,夏都城旅安平館,06-2924567#,臺南市,臺南市南區新建路47號5至8樓,
5127,普羅民遮民宿,0909-470380#,臺南市,臺南市中西區民權路二段146號,909470380
5126,安康居,06-2222737#,臺南市,臺南市中西區府前路一段122巷14號,966222737
5125,In.T,-#,臺南市,臺南市北區成功路22巷18弄72號,903127383
5124,禮來大飯店有限公司,07-2012222#,高雄市,高雄市前金區六合二路166號,985742111
5123,風海山會館,-#,屏東縣,屏東縣恆春鎮環城北路120號,975297807
5122,空中城都會商務旅館,07-5666111#,高雄市,高雄市苓雅區自強三路5號33樓,985748111
5120,日安蝸牛,-#,臺南市,臺南市中西區西寧街6號,917117565
5119,海明蔚民宿,03-8671088#,花蓮縣,花蓮縣壽豐鄉鹽寮村福德56號,928113466
5118,泉銘行館,037-990959#,苗栗縣,苗栗縣大湖鄉富興村7鄰八寮灣33-31號,
5117,逗之,09-08260158#,臺南市,臺南市中西區永福路二段158巷2-1號,908260158
5116,上好旅店民宿,08-8861448#,屏東縣,屏東縣恆春鎮墾丁路64號,932466422
5115,花香林民宿,03-9600038#,宜蘭縣,宜蘭縣冬山鄉東八路93號,984100958
5114,夏都富朗酒店,06-2221168#,臺南市,臺南市北區成功路114號,932658020
5113,樂圖漫遊會館民宿一館,06-9260507#,澎湖縣,澎湖縣馬公市西衛里261-9號,933695493
5112,秀川居,02-26717090#208,新北市,新北市三峽區秀川街68號,925113227
5111,四季時光,-#,南投縣,南投縣魚池鄉頭社村平和巷103-11號,932376767
5110,餘光,06-3911299#,臺南市,臺南市安平區漁光路119巷8號,900628226
5109,葉綠宿．漫漫回嘉,05-2223366#,嘉義市,嘉義市西區民生北路175、177號,
5108,珠粼,06-3910720#,臺南市,臺南市安平區世平五街10巷31號,
5107,洋蔥旅居,-#,屏東縣,屏東縣恆春鎮光明路78之1號,972150178
5106,左左拉輕旅,-#,屏東縣,屏東縣恆春鎮恆南路63巷47號,917865131
5105,小古堡,06-2559501#,臺南市,臺南市安平區安平路990巷21弄6號,953964939
5104,安平有間旅店,06-2215515#,臺南市,臺南市安平區運河路23巷27號,933118852
5103,松鶴園大飯店,049-2855364#,南投縣,南投縣魚池鄉水社村中山路137號,937758407
5102,南投埔里冠月精品旅館,049-2900679#,南投縣,南投縣埔里鎮信義路319號,
5101,Hygge安平行旅,06-2237068#,臺南市,臺南市安平區安北路129之1,928281812
5100,安娜與國王酒店,05-2789591#,嘉義市,嘉義市和平路150號,
5099,府城窩旅,06-2226890#,臺南市,臺南市北區成功路114號6樓,
4201,天水蓮大飯店,049-2903411#,南投縣,南投縣埔里鎮鯉魚二巷20號,
4200,日月潭大飯店,049-2855151#,南投縣,南投縣魚池鄉水社村中山路419號,
4199,若瑟桃米民宿,049-2915133#,南投縣,南投縣埔里鎮桃米里桃米巷59號,
4198,今埔里大飯店,049-2422008#,南投縣,南投縣埔里鎮同聲里南興街79號,
4197,天廬育樂事業(股)公司-日月潭大淶閣飯店,049-2856688#,南投縣,南投縣魚池鄉水社村中山路101號,
4196,兩腳詩集綠活學旅,049-2762198#,南投縣,南投縣集集鎮552-41 八張里民權路326號,937768319
4195,天籟休閒民宿,-#,南投縣,南投縣埔里鎮桃米巷1-9號,917584740
4194,熊麋鹿了幸福手作民宿,049-2919797#,南投縣,南投縣埔里鎮桃米巷5之8號,952450226
5222,仁義湖岸大酒店有限公司,05-2769388#,嘉義縣,嘉義縣番路鄉內甕村後坑仔35號,937610271
5221,逢春園渡假別墅,03-9801942#,宜蘭縣,宜蘭縣大同鄉松羅村玉蘭20號,956321437
5220,水社海渡假民宿,049-2855899#,南投縣,南投縣魚池鄉水社村名勝街16號,
5219,帝后大飯店有限公司,07-5212211#,高雄市,高雄市鹽埕區大公路21號,
5098,台北北門窩泊旅,02-25525062#,臺北市,臺北市大同區太原路92巷2之1號,
5097,七星潭海灣民宿,03-8232470#,花蓮縣,花蓮縣新城鄉七星街79巷25號,913855333
5096,可倫巴民宿,049-2760666#,南投縣,南投縣集集鎮八張街46號,975696710
5095,台北西門窩青年旅館,02-23315100#,臺北市,臺北市萬華區漢中街42號8樓,
5094,悠花蓮民宿,03-8350212#,花蓮縣,花蓮縣花蓮市民德一街32號3樓,974191058
5093,日出峇里溫泉飯店股份有限公司,03-7941988#118,苗栗縣,苗栗縣泰安鄉錦水村橫龍山34號,921000868
4171,散步的雲-日月潭生態民宿,049-2861666#,南投縣,南投縣魚池鄉平和巷1之66號,905889166
4170,明軒曉民宿,-#,南投縣,南投縣魚池鄉大雁巷7之5號,989555599
4169,Look路殼民宿,049-2898001#,南投縣,南投縣魚池鄉大林村永川巷22-6號,
4168,籃城書房民宿,049-2913258#,南投縣,南投縣埔里鎮545籃城五巷4號,
4167,歐遊國際精品旅館-竹山館,049-2631133#,南投縣,南投縣竹山鎮益民路50號,
4166,杉林溪主題會館,049-2611217#,南投縣,南投縣竹山鎮557大鞍里溪山路6號,
4164,南投大飯店,049-2229161#,南投縣,南投縣南投市三和一路6號,
4163,木沐悠嵐溫泉會館,049-2988187#,南投縣,南投縣埔里鎮鯉魚路37-1號,
4293,湘泉民宿,-#,嘉義縣,嘉義縣竹崎鄉光華村1鄰9號,910837222
4292,歐都納山野渡假村,05-2521717#,嘉義縣,嘉義縣大埔鄉大埔村202號,
4291,龍雲山莊,05-2562216#,嘉義縣,嘉義縣竹崎鄉中和村18鄰石棹1號,
4290,向日葵汽車旅館,05-3625599#,嘉義縣,嘉義縣太保市縣府六街29號,
4289,阿里山青山別館,05-2679533#,嘉義縣,嘉義縣阿里山鄉中正村42號,
4288,阿本的家民宿,05-2501333#,嘉義縣,嘉義縣梅山鄉瑞里村2鄰105號,934076996
4287,松友休閒客家庄民宿,-#,嘉義縣,嘉義縣中埔鄉和興村 37鄰 公館 97-20號,966279534
4286,船仔頭天賞居,-#,嘉義縣,嘉義縣東石鄉蔦松村船仔頭13號,915112912
5092,淶滬文旅,02-26257333#,新北市,新北市淡水區中正東路一段3巷1號,
5090,安蘭居國際青年館有限公司,05-2290102#,嘉義市,嘉義市西區蘭井街465號14樓之1,973181936
5089,淡水嶘民宿,-#,新北市,新北市淡水區長興街31號,966553931
5088,傑仕堡有氧酒店,02-77273000#,新北市,新北市板橋區縣民大道2段275號,
5087,日日森旅一館,-#,彰化縣,彰化縣田尾鄉民族路一段185巷9號,933335751
5086,日日森旅二館,-#,彰化縣,彰化縣田尾鄉民族路一段185巷11號,933335751
5085,日日森旅三館,-#,彰化縣,彰化縣田尾鄉民族路一段185巷13號,933335751
5084,好日子,-#,彰化縣,彰化縣田尾鄉民族路二段173巷30弄18號,928922868
5083,玄武岩之美民宿,06-9221348#,澎湖縣,澎湖縣馬公市東文里1-13號,982121381
5082,楓采汽車旅館,04-25282686#,臺中市,臺中市豐原區永康路211巷25弄76號,
5081,君迪商旅,02-82213666#,新北市,新北市中和區和城路232號,930080462
5073,華園飯店草衙館,07-9560555#,高雄市,高雄市前鎮區中安路1號,
5072,康橋商旅-中山八德館,07-2883399#,高雄市,高雄市新興區中山一路289號,
5071,享沐時光,037-742878#,苗栗縣,苗栗縣苑裡鎮石鎮里錦山8-1、8-2號,
5070,綠意山莊民宿,037-747711#,苗栗縣,苗栗縣苑裡鎮蕉埔里8鄰蕉埔86之5號,
5069,揚昊民宿,037-747711#,苗栗縣,苗栗縣苑裡鎮蕉埔里8鄰蕉埔86之6號,
4241,福爾摩莎大飯店,05-5337636#,雲林縣,雲林縣斗六市大學路二段23號,
4240,丞豐休閒民宿,05-5811198#,雲林縣,雲林縣古坑鄉樟湖村石橋50號,
4239,幸福檜木屋民宿,05-5901818#,雲林縣,雲林縣古坑鄉桂林村桃源路1-38號,
4238,登豐米蘭商務旅店,05-6314778#,雲林縣,雲林縣虎尾鎮林森路二段57號,
4237,天秀山莊,05-5901978#,雲林縣,雲林縣古坑鄉華山村華山路19-6號,
4236,棕櫚島民宿,05-5829111#,雲林縣,雲林縣古坑鄉永光村光昌路1-9號,
4235,愛妮雅汽車旅館,05-7731800#,雲林縣,雲林縣北港鎮新西街16號,
4234,御花園商務汽車旅館(虎尾館),05-6338866#,雲林縣,雲林縣虎尾鎮東明路9號,
4233,風華渡假旅館,05-6366666#,雲林縣,雲林縣虎尾鎮平和路20-15號,
4232,華安大飯店,05-5361001#,雲林縣,雲林縣斗六市民生路156號9樓,
4223,暐順和選旅,03-5715888#2114,新竹市,新竹市東區大學路16號,966537717
4222,或者風旅,03-5220505#,新竹市,新竹市東區大同路175號,
4221,新竹老爺大酒店,03-5631122#,新竹市,新竹市東區光復路1段227號,
4220,新竹福華大飯店,03-5282323#,新竹市,新竹市東區中正路178號,
4219,煙波大飯店-都會一館,03-5427777#,新竹市,新竹市東區民生路177號,
4218,煙波大飯店-麗池館,03-5203188#,新竹市,新竹市東區明湖路773號,
4335,墾丁二手童話民宿,08-8862993#,屏東縣,屏東縣恆春鎮墾丁路和平巷77-3號,
4333,四重溪溫泉大旅社,08-8821925#,屏東縣,屏東縣車城鄉溫泉路玉泉巷4號,
4332,蘭心山莊民宿,08-8712951#,屏東縣,屏東縣枋寮鄉中正大路666-2號,
4331,寶島窯民宿,08-8880035#,屏東縣,屏東縣恆春鎮恆公路1179巷15號,
4330,摩菲特色民宿,08-8861236#,屏東縣,屏東縣恆春鎮墾丁路和平巷67號,
4329,亞維儂民宿,08-8880231#,屏東縣,屏東縣恆春鎮大埔路50號,
4328,上仁民宿,-#,屏東縣,屏東縣恆春鎮省北路二段93號,933623827
4395,琉夏萊旅店,08-8611133#,屏東縣,屏東縣琉球鄉民生路43-2號,
4394,海洋風情渡假旅館,08-8612617#,屏東縣,屏東縣琉球鄉本福村民生路73-1號,
4393,夏堤民宿,08-8611155#,屏東縣,屏東縣琉球鄉杉福村杉板路51巷2號,
4392,22旅店民宿,-#,屏東縣,屏東縣東港鎮東津里大成路22巷22號,958935355
4391,ZERO+旅宿,-#,屏東縣,屏東縣恆春鎮北門路174巷2號,978177786
4390,正好友生態環保旅店,-#,屏東縣,屏東縣琉球鄉本福村中山路153號,966729297
4389,禾田旅宿,-#,屏東縣,屏東縣東港鎮船頭里18鄰嘉新一街352號,913109869
4388,瑪瑪魯魯民宿,08-8863886#,屏東縣,屏東縣恆春鎮墾丁路和平巷65-1號,
4387,海灘戀情,08-8851151#,屏東縣,屏東縣恆春鎮船帆路852巷21號,
5068,馨藝庭園民宿,037-987558#,苗栗縣,苗栗縣西湖鄉高埔村大窩10之9號,932368267
5067,樂水軒民宿,049-2771666#,南投縣,南投縣水里鄉城安街73號,928364111
5066,承萬尊爵渡假酒店,049-2995757#,南投縣,南投縣埔里鎮樹人路131號,
5065,天月水色民宿,049-2850659#,南投縣,南投縣魚池鄉義勇街88號,933836757
5064,綠堡休閒民宿,049-2916656#,南投縣,南投縣埔里鎮水裡巷28號,933758676
5063,埔拾民宿,049-2420758#,南投縣,南投縣埔里鎮中心路45-16號,978057219
5062,琺何旅館有限公司,03-5610011#,新竹市,新竹市東區振興路109號,
5061,日玥居,082-311828#,金門縣,金門縣金寧鄉南山19號,987397327
5154,山峯民宿,05-5825721#,雲林縣,雲林縣古坑鄉荷苞村山峰路4之6號,934084625
5153,和逸飯店‧台北忠孝館,02-77253399#,臺北市,臺北市中正區忠孝東路一段31號,277253399
5152,和逸飯店‧台北民生館,02-77063399#,臺北市,臺北市中山區民生東路二段178號,277063399
5150,猴子漫步民宿,049-22911007#,南投縣,南投縣南投市八德路350號,922320822
5149,西港外婆家,-#,臺南市,臺南市西港區新興街8-113號,926616869
5159,町記憶旅店3館,02-23709930#,臺北市,臺北市萬華區昆明街142號2樓,971215710
5158,町記憶旅店,02-23709830#,臺北市,臺北市萬華區昆明街119號,
5156,驛棧民宿,05-5820299#,雲林縣,雲林縣古坑鄉永昌村光昌路218號,910594697
5155,台北人民宿,0961-318393#,連江縣,連江縣莒光鄉大坪村87號,961318393
3990,河那灣,03-3822340#,桃園市,桃園市復興區澤仁里3鄰溪口台41號,
3989,晚安旅店,03-4881077#,桃園市,桃園市楊梅區新農街6號7樓,
3988,城市商旅 桃園航空館,03-3853017#,桃園市,桃園市大園區中正東路442號,
3987,福容大飯店(桃園機場捷運A8),03-3285688#,桃園市,桃園市龜山區復興一路2號3~9樓,
3986,谷點咖啡民宿,03-3912415#,桃園市,桃園市復興區華陵里巴崚8鄰30號,
5148,趣遊赤崁,-#,臺南市,臺南市中西區民族路二段359巷8號,926616869
5147,海安轉角,-#,臺南市,臺南市中西區正德街20巷12號,926616869
5146,天下居汽車旅館,03-9289666#,宜蘭縣,宜蘭縣宜蘭市中山路五段105號,
5145,未艾公寓,06-2226696#,臺南市,臺南市中西區正興街77巷10號1樓,
4155,蘋果的家渡假別墅民宿,049-2760543#,南投縣,南投縣集集鎮八張里1鄰民權路272號,
4154,陶花巷弄民宿,-#,南投縣,南投縣集集鎮八張一街146號,979202181
4153,日月潭青年活動中心,049-2850070#,南投縣,南投縣魚池鄉日月村中正路101號,
4152,日月潭山慕藝旅,0921-010335#,南投縣,南投縣魚池鄉水社村中山路216號,921010335
4151,孟宗山莊股份有限公司,049-2612131#,南投縣,南投縣鹿谷鄉內湖村興產路3號,
4148,響水客棧,037-371605#,苗栗縣,苗栗縣公館鄉開礦村開礦193號,
4139,里京館民宿,037-825185#,苗栗縣,苗栗縣南庄鄉南江村9鄰33號,
4138,幸福綠光民宿,037-821751#,苗栗縣,苗栗縣南庄鄉南江村小東河17-3號,958625275
4137,紅磚屋特色民宿,037-824877#,苗栗縣,苗栗縣南庄鄉南江村9鄰里金館32-3號,
4136,百合山莊,037-825822#,苗栗縣,苗栗縣南庄鄉南江村17鄰50號,
4135,聚福居民宿,037-352961#,苗栗縣,苗栗縣公館鄉仁安村9鄰仁安118-2號,
4134,中華電信南庄會館,037-821249#,苗栗縣,苗栗縣南庄鄉中正路147-1號,
4133,楓葉地圖民宿,037-997299#,苗栗縣,苗栗縣大湖鄉東興村上湖70號,
4125,樹也民宿,037-881712#,苗栗縣,苗栗縣三義鄉龍騰村外庄27-1號,975002296
4124,慕哲哈比屋,037-872935#,苗栗縣,苗栗縣三義鄉廣盛村重河324之12號,
4123,仙山農園民宿,037-931661#,苗栗縣,苗栗縣獅潭鄉新店村小東勢1鄰19號,
4122,福田瓦舍,037-876156#,苗栗縣,苗栗縣三義鄉龍騰村1鄰龍騰26號,
4121,向陽田園,037-874028#,苗栗縣,苗栗縣三義鄉龍騰村龍騰9-5號,
4119,我的花園,037-229157#,苗栗縣,苗栗縣公館鄉館南村館南293-2號,
4118,逗號,037-823059#,苗栗縣,苗栗縣三義鄉南庄鄉南江村福南58號,
4110,南庄蔓森活民宿,037-825666#,苗栗縣,苗栗縣南庄鄉蓬萊村9鄰42份7-3號,
4109,景舍休閒山莊,037-822311#,苗栗縣,苗栗縣南庄鄉蓬萊村42份8-11號,
4108,南庄橄欖樹咖啡民宿,037-825825#,苗栗縣,苗栗縣南庄鄉蓬萊村9鄰42份7-6號,
4107,香格里拉樂園-桐花山莊,037-561369#,苗栗縣,苗栗縣造橋鄉豐湖村1鄰乳姑山15-3號,
4106,達拉灣民宿,-#,苗栗縣,苗栗縣泰安鄉士林村5鄰馬那鄻-1號,921331146
4105,長屋民宿,037-783535#,苗栗縣,苗栗縣通霄鎮福興里88-8號,
4104,藝術家莊園民宿,-#,苗栗縣,苗栗縣西湖鄉高埔村大窩10-11號,917165563
4103,我的家51-6民宿,037-230070#,苗栗縣,苗栗縣公館鄉福星村2鄰51-6號,
4380,芯緣閣旅店,-#,屏東縣,屏東縣新園鄉仙吉路152-4號,933688336
4379,夏之嶼民宿,-#,屏東縣,屏東縣琉球鄉漁福村三民路42-2號,978771337
4378,貝殼沙民宿,08-8613050#,屏東縣,屏東縣琉球鄉中福村4鄰三民路221-2號,
4376,柏之園民宿,08-8612601#,屏東縣,屏東縣琉球鄉中山路61-23號,
4375,墾丁禾金豐旅店,-#,屏東縣,屏東縣恆春鎮中正路232巷147弄26號,929299939
4374,芳鄰民宿,-#,屏東縣,屏東縣東港鎮船頭里18鄰嘉新路160.162號,988610213
4373,留下旅舍,08-8336586#,屏東縣,屏東縣東港鎮船頭里3鄰船頭路24-78號,
4372,發現號特色民宿,08-8750300#,屏東縣,屏東縣林邊鄉崎峰村裕後路90號,
4371,遇見幸福地民宿,-#,屏東縣,屏東縣東港鎮東津里3鄰船頭路24-70號,919209016
5059,西湖柚子家民宿,037-922531#,苗栗縣,苗栗縣西湖鄉湖東村8鄰埔頂9-45號,976446751
5058,飛日月漫旅,049-2855289#,南投縣,南投縣魚池鄉水社村中山路145號,965593350
5057,旅悅國際青年旅館,07-3359006#,高雄市,高雄市前鎮區三多三路211號3樓,975928000
5056,美真館民宿,-#,南投縣,南投縣魚池鄉水社村中興路29號,922203830
5055,桂田酒店,06-2438999#,臺南市,臺南市永康區永安一街99號,925003256
5054,巧居民宿,082-373018#,金門縣,金門縣金城鎮前水頭13號,975396312
5053,和風民宿,037-233498#,苗栗縣,苗栗縣公館鄉仁安村6鄰100之17號,
5052,逐鹿森林民宿,049-2850089#,南投縣,南投縣魚池鄉日月村水秀街56號,
5051,沛青‧日旅民宿,049-2850495#,南投縣,南投縣魚池鄉日月村水秀街20號,
4440,大武山休閒農場,08-7920332#,屏東縣,屏東縣泰武鄉921武潭村七鄰老潭巷40號,
4439,新芽民宿,-#,屏東縣,屏東縣恆春鎮946福德路21號,926684801
4438,日安寶貝民宿,08-8867565#,屏東縣,屏東縣恆春鎮大光里砂尾路71-3號,
4437,沐雨鍾林靜心民宿,-#,屏東縣,屏東縣潮州鎮潮義路465巷52號,988958560
4435,依水園中式花園民宿,-#,屏東縣,屏東縣麟洛鄉田中村1鄰中正路永安巷6號,913123887
4434,樹屋民宿,08-7021089#,屏東縣,屏東縣鹽埔鄉907完成路16號,
4433,潮州奇遇旅宿,-#,屏東縣,屏東縣潮州鎮新生里太平路11-3號,931038996
4432,裴亞士鄉村民宿,08-7815054#,屏東縣,屏東縣萬巒鄉民和路180號,
4934,丘丘．森旅,03-8772929#,花蓮縣,花蓮縣鳳林鎮永豐路6號,
4933,正記製茶所民宿,05-2561552#,嘉義縣,嘉義縣阿里山鄉樂野村一鄰一號,975209333
4932,山鄰山林青年文旅,03-8887228#,花蓮縣,花蓮縣玉里鎮大同路228號,965609118
4931,幸福旅行舍,089-383555#,臺東縣,臺東縣卑南鄉太平路630巷45弄12號,981383555
4930,埔里西站商務旅舘,049-2992888#,南投縣,南投縣埔里鎮仁愛路41號,
4929,尊爵民宿,082-332477#,金門縣,金門縣金湖鎮新湖里塔後47-8號,932757933
4305,中華電信阿里山會館,05-2441443#,嘉義縣,嘉義縣阿里山鄉中正村58號,
4304,當歸民宿,05-2586841#,嘉義縣,嘉義縣番路鄉公田村2鄰龍頭18-4號,
4303,蟀哥農家民宿,05-3781234#,嘉義縣,嘉義縣六腳鄉六腳村10號,
4302,長榮文苑酒店,05-3669988#,嘉義縣,嘉義縣太保市故宮大道777號,
4301,山海大飯店股份有限公司,05-3709399#,嘉義縣,嘉義縣朴子市大?榔1020號,
4300,阿漢的家,-#,嘉義縣,嘉義縣梅山鄉瑞里村79號,932981526
5192,台中豐邑慕奇夕酒店 Moxy Taichung,04-36007000#,臺中市,臺中市南屯區文心南六路288號,
5191,六合宿旅店,07-2888199#,高雄市,高雄市新興區六合二路10號12樓,906758199
4277,梅園樓觀景飯店,05-2586282#,嘉義縣,嘉義縣番路鄉公田村龍頭19-5及19-6號,
4276,白紫茶香居民宿,-#,嘉義縣,嘉義縣阿里山鄉達邦村2鄰達邦35號,928776589
4275,嘉義富野渡假酒店,05-2721688#,嘉義縣,嘉義縣民雄鄉升學一街19號,
4274,棒棒積木飯店(親子館),05-3623223#,嘉義縣,嘉義縣太保市東勢里故宮大道809-1號,
4273,雅瑪家民宿,05-2586905#,嘉義縣,嘉義縣番路鄉公興村一鄰龍美4之9號,
4272,棒棒積木飯店(積木館),05-3623223#,嘉義縣,嘉義縣太保市東勢里太子大道223號,
5178,打個蛋海旅民宿,089-772056#,臺東縣,臺東縣太麻里鄉四鄰129號,973335273
5177,環山雅築民宿,089-782898#,臺東縣,臺東縣太麻里鄉大王村佳崙路292號,931377937
5176,金站溫泉民宿,089-771289#,臺東縣,臺東縣太麻里鄉金崙村金崙127之1號,921246507
